Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"EP_S1_PLC40.OUA_N.E174_175.E2_APG_MODE";Mon Aug 21 2023 11:04:36 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_APG";Mon Aug 21 2023 11:04:36 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 08:33:36 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_TUAPG";Mon Aug 21 2023 11:04:36 GMT+0300 (Москва, стандартное время);"579";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_TUAPG_MODE";Mon Aug 21 2023 09:16:37 GMT+0300 (Москва, стандартное время);"193";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_CONTROL_MODE";Mon Aug 21 2023 10:44:52 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_POURING";Mon Aug 21 2023 11:24:01 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_NUMBER";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1075";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.E2_COUNT";Mon Aug 21 2023 11:24:36 GMT+0300 (Москва, стандартное время);"3246";Good;0;"";"";
"EP_S1_PLC40.OUA_N.E174_175.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_POT_STATUS";Mon Aug 21 2023 03:30:45 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_UN";Mon Aug 21 2023 11:26:39 GMT+0300 (Москва, стандартное время);"4414";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_UTARG";Mon Aug 21 2023 09:39:39 GMT+0300 (Москва, стандартное время);"4402";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_UW";Mon Aug 21 2023 11:26:39 GMT+0300 (Москва, стандартное время);"4494";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_UDEKR";Fri Aug 18 2023 23:24:34 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_DNOISE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_APG_MODE";Mon Aug 21 2023 11:14:39 GMT+0300 (Москва, стандартное время);"1088";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_APG";Mon Aug 21 2023 10:51:39 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 09:42:39 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_TUAPG";Mon Aug 21 2023 11:26:39 GMT+0300 (Москва, стандартное время);"64";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_TUAPG_MODE";Mon Aug 21 2023 11:14:42 GMT+0300 (Москва, стандартное время);"142";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_CONTROL_MODE";Mon Aug 21 2023 10:06:39 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_POURING";Mon Aug 21 2023 11:26:37 GMT+0300 (Москва, стандартное время);"2048";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_NUMBER";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1076";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.E1_COUNT";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"3246";Good;0;"";"";
"EP_S1_PLC41.OUA_N.E176.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_POT_STATUS";Fri Aug 18 2023 23:35:27 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_UN";Mon Aug 21 2023 11:26:34 GMT+0300 (Москва, стандартное время);"4306";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_UTARG";Mon Aug 21 2023 07:21:34 GMT+0300 (Москва, стандартное время);"4285";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_UW";Mon Aug 21 2023 11:26:34 GMT+0300 (Москва, стандартное время);"4372";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_UDEKR";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_DNOISE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_APG_MODE";Mon Aug 21 2023 11:14:34 GMT+0300 (Москва, стандартное время);"512";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_APG";Mon Aug 21 2023 11:14:34 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 06:03:56 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_TUAPG";Mon Aug 21 2023 11:16:33 GMT+0300 (Москва, стандартное время);"96";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_TUAPG_MODE";Mon Aug 21 2023 10:21:22 GMT+0300 (Москва, стандартное время);"141";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_CONTROL_MODE";Mon Aug 21 2023 08:54:34 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_POURING";Mon Aug 21 2023 11:20:48 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_NUMBER";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1077";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E1_COUNT";Mon Aug 21 2023 11:24:34 GMT+0300 (Москва, стандартное время);"3246";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_POT_STATUS";Sat Aug 19 2023 23:47:29 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_UN";Mon Aug 21 2023 11:26:34 GMT+0300 (Москва, стандартное время);"4288";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_UTARG";Mon Aug 21 2023 04:09:34 GMT+0300 (Москва, стандартное время);"4300";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_UW";Mon Aug 21 2023 11:26:34 GMT+0300 (Москва, стандартное время);"4353";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_UDEKR";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_DNOISE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_APG_MODE";Mon Aug 21 2023 10:20:34 GMT+0300 (Москва, стандартное время);"512";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_APG";Mon Aug 21 2023 10:53:05 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 06:03:56 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_TUAPG";Mon Aug 21 2023 10:20:34 GMT+0300 (Москва, стандартное время);"546";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_TUAPG_MODE";Sun Aug 20 2023 17:47:12 GMT+0300 (Москва, стандартное время);"182";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_CONTROL_MODE";Mon Aug 21 2023 03:37:57 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_POURING";Mon Aug 21 2023 11:21:12 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_NUMBER";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"1078";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.E2_COUNT";Mon Aug 21 2023 11:24:34 GMT+0300 (Москва, стандартное время);"3246";Good;0;"";"";
"EP_S1_PLC42.OUA_N.E177_178.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_POT_STATUS";Mon Aug 21 2023 10:06:44 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_UN";Mon Aug 21 2023 11:26:08 GMT+0300 (Москва, стандартное время);"4409";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_UTARG";Mon Aug 21 2023 11:00:08 GMT+0300 (Москва, стандартное время);"4339";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_UW";Mon Aug 21 2023 11:26:08 GMT+0300 (Москва, стандартное время);"4478";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_UDEKR";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_DNOISE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_APG_MODE";Mon Aug 21 2023 10:17:08 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_APG";Mon Aug 21 2023 10:17:08 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 06:18:30 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_TUAPG";Mon Aug 21 2023 10:17:08 GMT+0300 (Москва, стандартное время);"648";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_TUAPG_MODE";Mon Aug 21 2023 05:42:13 GMT+0300 (Москва, стандартное время);"216";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_CONTROL_MODE";Mon Aug 21 2023 04:35:08 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_POURING";Mon Aug 21 2023 11:22:15 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_NUMBER";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1079";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E1_COUNT";Mon Aug 21 2023 11:24:08 GMT+0300 (Москва, стандартное время);"3248";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_POT_STATUS";Sat Aug 19 2023 23:28:28 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_UN";Mon Aug 21 2023 11:26:08 GMT+0300 (Москва, стандартное время);"4450";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_UTARG";Mon Aug 21 2023 10:00:08 GMT+0300 (Москва, стандартное время);"4424";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_UW";Mon Aug 21 2023 11:26:08 GMT+0300 (Москва, стандартное время);"4518";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_UDEKR";Mon Aug 21 2023 07:21:48 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_DNOISE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_APG_MODE";Mon Aug 21 2023 11:10:08 GMT+0300 (Москва, стандартное время);"1088";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_APG";Mon Aug 21 2023 10:47:32 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 11:00:08 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_TUAPG";Mon Aug 21 2023 11:26:08 GMT+0300 (Москва, стандартное время);"97";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_TUAPG_MODE";Mon Aug 21 2023 03:20:42 GMT+0300 (Москва, стандартное время);"193";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_CONTROL_MODE";Mon Aug 21 2023 11:17:08 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_POURING";Mon Aug 21 2023 11:26:20 GMT+0300 (Москва, стандартное время);"2048";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_NUMBER";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"1080";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.E2_COUNT";Mon Aug 21 2023 11:24:08 GMT+0300 (Москва, стандартное время);"3248";Good;0;"";"";
"EP_S1_PLC43.OUA_N.E179_180.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_POT_STATUS";Mon Aug 21 2023 01:18:45 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_UN";Mon Aug 21 2023 11:26:31 GMT+0300 (Москва, стандартное время);"4420";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_UTARG";Mon Aug 21 2023 10:24:31 GMT+0300 (Москва, стандартное время);"4405";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_UW";Mon Aug 21 2023 11:26:31 GMT+0300 (Москва, стандартное время);"4488";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_UDEKR";Fri Aug 18 2023 17:24:27 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_DNOISE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_APG_MODE";Mon Aug 21 2023 11:23:31 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_APG";Mon Aug 21 2023 11:23:31 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 08:27:31 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_TUAPG";Mon Aug 21 2023 11:23:31 GMT+0300 (Москва, стандартное время);"402";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_TUAPG_MODE";Mon Aug 21 2023 09:23:37 GMT+0300 (Москва, стандартное время);"134";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_CONTROL_MODE";Mon Aug 21 2023 10:38:31 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_POURING";Mon Aug 21 2023 11:24:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_NUMBER";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1081";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E1_COUNT";Mon Aug 21 2023 11:24:31 GMT+0300 (Москва, стандартное время);"3246";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_POT_STATUS";Mon Aug 21 2023 01:01:45 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_I_NOMINAL";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_UN";Mon Aug 21 2023 11:26:31 GMT+0300 (Москва, стандартное время);"4319";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_UTARG";Mon Aug 21 2023 07:24:31 GMT+0300 (Москва, стандартное время);"4305";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_UW";Mon Aug 21 2023 11:26:31 GMT+0300 (Москва, стандартное время);"4386";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_UDEKR";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_DNOISE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_APG_MODE";Mon Aug 21 2023 11:10:31 GMT+0300 (Москва, стандартное время);"2048";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_APG";Mon Aug 21 2023 11:10:31 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 11:15:31 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_TUAPG";Mon Aug 21 2023 11:10:31 GMT+0300 (Москва, стандартное время);"186";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_TUAPG_MODE";Mon Aug 21 2023 09:50:38 GMT+0300 (Москва, стандартное время);"186";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_CONTROL_MODE";Mon Aug 21 2023 11:23:31 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_POURING";Mon Aug 21 2023 11:25:01 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_NUMBER";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"1082";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.E2_COUNT";Mon Aug 21 2023 11:24:31 GMT+0300 (Москва, стандартное время);"3246";Good;0;"";"";
"EP_S1_PLC44.OUA_N.E181_182.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_POT_STATUS";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_UN";Mon Aug 21 2023 11:26:39 GMT+0300 (Москва, стандартное время);"4326";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_UTARG";Mon Aug 21 2023 10:21:38 GMT+0300 (Москва, стандартное время);"4360";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_UW";Mon Aug 21 2023 11:26:39 GMT+0300 (Москва, стандартное время);"4398";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_UDEKR";Mon Aug 21 2023 10:21:38 GMT+0300 (Москва, стандартное время);"40";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_DNOISE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_APG_MODE";Mon Aug 21 2023 11:18:39 GMT+0300 (Москва, стандартное время);"2178";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_APG";Mon Aug 21 2023 11:21:47 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 06:34:00 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_TUAPG";Mon Aug 21 2023 11:18:39 GMT+0300 (Москва, стандартное время);"552";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_TUAPG_MODE";Sun Aug 20 2023 17:47:23 GMT+0300 (Москва, стандартное время);"184";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_CONTROL_MODE";Mon Aug 21 2023 10:56:39 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_POURING";Mon Aug 21 2023 11:25:42 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_NUMBER";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1083";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E1_COUNT";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"3244";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_POT_STATUS";Sun Aug 20 2023 16:00:44 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_UN";Mon Aug 21 2023 11:26:39 GMT+0300 (Москва, стандартное время);"4362";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_UTARG";Mon Aug 21 2023 07:24:38 GMT+0300 (Москва, стандартное время);"4280";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_UW";Mon Aug 21 2023 11:26:39 GMT+0300 (Москва, стандартное время);"4436";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_UDEKR";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_DNOISE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_APG_MODE";Mon Aug 21 2023 09:55:38 GMT+0300 (Москва, стандартное время);"512";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_APG";Mon Aug 21 2023 10:38:09 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 07:06:38 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_TUAPG";Mon Aug 21 2023 10:21:32 GMT+0300 (Москва, стандартное время);"585";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_TUAPG_MODE";Mon Aug 21 2023 10:21:32 GMT+0300 (Москва, стандартное время);"195";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_CONTROL_MODE";Mon Aug 21 2023 09:50:38 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_POURING";Mon Aug 21 2023 11:17:59 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_NUMBER";Fri Aug 18 2023 10:59:26 GMT+0300 (Москва, стандартное время);"1084";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.E2_COUNT";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"3244";Good;0;"";"";
"EP_S1_PLC45.OUA_N.E183_184.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC46.OUA_N.E185_186.E1_POT_STATUS";Sat Aug 19 2023 18:24:46 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC46.OUA_N.E185_186.E1_I_NOMINAL";Fri Aug 18 2023 10:59:25 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
