Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"rusal.kraz.5-1.38.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
"rusal.kraz.5-1.39.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
"rusal.kraz.5-1.23.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"3";Good;0;"";"";
"rusal.kraz.5-1.24.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.25.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.26.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"2";Good;0;"";"";
"rusal.kraz.5-1.27.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.28.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.29.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.30.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.31.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.32.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.33.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.34.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.35.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.36.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.37.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.38.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.39.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.23.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"7";Good;0;"";"";
"rusal.kraz.5-1.24.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.25.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.26.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"16.5";Good;0;"";"";
"rusal.kraz.5-1.27.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"35";Good;0;"";"";
"rusal.kraz.5-1.28.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.29.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"80";Good;0;"";"";
"rusal.kraz.5-1.30.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"80";Good;0;"";"";
"rusal.kraz.5-1.31.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"80";Good;0;"";"";
"rusal.kraz.5-1.32.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"80";Good;0;"";"";
"rusal.kraz.5-1.33.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"5";Good;0;"";"";
"rusal.kraz.5-1.34.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"5";Good;0;"";"";
"rusal.kraz.5-1.35.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"5";Good;0;"";"";
"rusal.kraz.5-1.36.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"5";Good;0;"";"";
"rusal.kraz.5-1.37.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"50";Good;0;"";"";
"rusal.kraz.5-1.38.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"50";Good;0;"";"";
"rusal.kraz.5-1.39.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"50";Good;0;"";"";
"rusal.kraz.5-1.42";Mon Aug 21 2023 11:26:30 GMT+0300 (Москва, стандартное время);"22.48263931274414";Good;0;"";"";
"rusal.kraz.5-1.43";Mon Aug 21 2023 11:25:00 GMT+0300 (Москва, стандартное время);"67.53472137451172";Good;0;"";"";
"rusal.kraz.5-1.44";Mon Aug 21 2023 11:25:30 GMT+0300 (Москва, стандартное время);"27.31481170654297";Good;0;"";"";
"rusal.kraz.5-1.45";Mon Aug 21 2023 11:25:00 GMT+0300 (Москва, стандартное время);"40.50926208496094";Good;0;"";"";
"rusal.kraz.5-1.46";Mon Aug 21 2023 11:26:44 GMT+0300 (Москва, стандартное время);"67.47685241699219";Good;0;"";"";
"rusal.kraz.5-1.47";Mon Aug 21 2023 11:25:30 GMT+0300 (Москва, стандартное время);"56.30786895751953";Good;0;"";"";
"rusal.kraz.5-1.48";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"2.352430582046509";Good;0;"";"";
"rusal.kraz.5-1.49";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"3.5329861640930176";Good;0;"";"";
"rusal.kraz.5-1.50";Mon Aug 21 2023 11:26:30 GMT+0300 (Москва, стандартное время);"2.4739582538604736";Good;0;"";"";
"rusal.kraz.5-1.51";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"1.9097222089767456";Good;0;"";"";
"rusal.kraz.5-1.42.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.43.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
